id_peli,id_act
3282,3788
5994,3788
7489,3788
8327,3788
11033,3788
595,3789
2029,3789
5340,3789
11130,3789
595,3790
6659,3790
596,3791
866,3791
1641,3791
2509,3791
7532,3791
8086,3791
8495,3791
8721,3791
8857,3791
9493,3791
10816,3791
596,3792
914,3792
1542,3792
1640,3792
3381,3792
5633,3792
6881,3792
7380,3792
7531,3792
10546,3792
596,3793
1535,3793
4903,3793
4948,3793
6388,3793
6393,3793
6398,3793
6900,3793
7991,3793
8086,3793
8857,3793
8872,3793
9274,3793
9869,3793
9920,3793
9940,3793
10617,3793
596,3794
5164,3794
5639,3794
5643,3794
5647,3794
6885,3794
6886,3794
6889,3794
6891,3794
6893,3794
6894,3794
6895,3794
6897,3794
596,3795
5278,3795
596,3796
2766,3796
5281,3796
596,3797
596,3798
596,3799
897,3799
9589,3799
9611,3799
10002,3799
597,3800
4161,3800
5662,3800
597,3801
2241,3801
597,3802
597,3803
597,3804
597,3805
597,3806
9813,3806
598,3807
947,3807
1131,3807
1653,3807
1834,3807
1851,3807
2037,3807
2038,3807
2064,3807
2068,3807
2209,3807
2936,3807
3172,3807
3770,3807
4784,3807
4961,3807
4990,3807
4999,3807
7463,3807
7499,3807
7533,3807
8618,3807
8692,3807
10643,3807
10999,3807
11174,3807
598,3808
685,3808
1127,3808
1291,3808
2704,3808
3022,3808
3143,3808
4923,3808
8230,3808
8842,3808
9569,3808
9692,3808
9974,3808
10322,3808
598,3809
1668,3809
1887,3809
2705,3809
3236,3809
5877,3809
6484,3809
7478,3809
10121,3809
10455,3809
10716,3809
598,3810
2703,3810
3283,3810
3706,3810
4161,3810
4854,3810
5764,3810
8311,3810
8599,3810
598,3811
598,3812
1418,3812
598,3813
4960,3813
6380,3813
10112,3813
599,3814
10392,3814
10405,3814
10412,3814
599,3815
676,3815
3278,3815
6321,3815
8841,3815
10114,3815
599,3816
599,3817
9069,3817
599,3818
10206,3818
11038,3818
599,3819
7427,3819
599,3820
599,3821
599,3822
1958,3822
600,3823
1052,3823
2434,3823
6389,3823
6535,3823
9295,3823
600,3824
1866,3824
3742,3824
9170,3824
600,3825
2343,3825
4155,3825
4195,3825
10019,3825
600,3826
600,3827
600,3828
1347,3828
4599,3828
10873,3828
600,3829
2033,3829
6172,3829
9726,3829
601,3830
1016,3830
1138,3830
1226,3830
1602,3830
2031,3830
2071,3830
2366,3830
2370,3830
3182,3830
3300,3830
7741,3830
7903,3830
8520,3830
10524,3830
10663,3830
601,3831
1444,3831
601,3832
601,3833
601,3834
602,3835
1148,3835
2130,3835
6278,3835
6805,3835
8496,3835
602,3836
2174,3836
4703,3836
5933,3836
6543,3836
9358,3836
9707,3836
10339,3836
602,3837
2466,3837
6300,3837
6301,3837
7039,3837
9720,3837
9928,3837
10354,3837
602,3838
1204,3838
4807,3838
602,3839
10178,3839
602,3840
1032,3840
3173,3840
9580,3840
10648,3840
603,3841
6204,3841
603,3842
4846,3842
603,3843
603,3844
603,3845
603,3846
10781,3846
604,3847
2457,3847
3209,3847
3922,3847
3934,3847
5026,3847
5224,3847
5663,3847
6530,3847
6771,3847
7056,3847
8528,3847
8907,3847
11048,3847
604,3848
2177,3848
3107,3848
5246,3848
7618,3848
9472,3848
10659,3848
10970,3848
604,3849
1126,3849
1340,3849
2331,3849
2379,3849
3508,3849
4806,3849
5026,3849
6134,3849
6239,3849
6523,3849
6525,3849
7489,3849
8924,3849
9196,3849
11032,3849
604,3850
2995,3850
7056,3850
7957,3850
8731,3850
604,3851
2201,3851
5219,3851
8907,3851
10713,3851
604,3852
605,3853
605,3854
1647,3854
605,3855
605,3856
605,3857
605,3858
605,3859
605,3860
606,3861
677,3861
1128,3861
1602,3861
1739,3861
1906,3861
2174,3861
2961,3861
4799,3861
5147,3861
5300,3861
5704,3861
5714,3861
6218,3861
6328,3861
6599,3861
6866,3861
7333,3861
7694,3861
7956,3861
7981,3861
7996,3861
8004,3861
11039,3861
11204,3861
606,3862
1641,3862
3857,3862
7499,3862
606,3863
606,3864
3288,3864
3315,3864
6100,3864
606,3865
3481,3865
606,3866
3183,3866
3796,3866
5003,3866
7500,3866
10188,3866
607,3867
4886,3867
5468,3867
6357,3867
7745,3867
9636,3867
11490,3867
607,3868
607,3869
2237,3869
607,3870
1156,3870
1165,3870
7747,3870
607,3871
607,3872
607,3873
3838,3873
607,3874
9636,3874
607,3875
2716,3875
6340,3875
607,3876
608,3877
8841,3877
10189,3877
608,3878
1088,3878
2087,3878
3001,3878
609,3879
4800,3879
4984,3879
5016,3879
6041,3879
7420,3879
10716,3879
609,3880
1144,3880
5930,3880
6602,3880
10109,3880
609,3881
6147,3881
6613,3881
9755,3881
609,3882
609,3883
609,3884
609,3885
609,3886
2835,3886
3799,3886
5348,3886
610,3887
9300,3887
610,3888
8154,3888
610,3889
610,3890
610,3891
610,3892
625,3893
1289,3893
1849,3893
2496,3893
3392,3893
3784,3893
3787,3893
3803,3893
4735,3893
4777,3893
5311,3893
5494,3893
5690,3893
6550,3893
6687,3893
6917,3893
9349,3893
9972,3893
10039,3893
11132,3893
11354,3893
625,3894
1112,3894
1191,3894
5424,3894
8849,3894
11481,3894
639,3895
2340,3895
2714,3895
2715,3895
2731,3895
6656,3895
9961,3895
639,3896
639,3897
639,3898
639,3899
639,3900
639,3901
654,3902
1747,3902
3840,3902
654,3903
5002,3903
654,3904
7667,3904
654,3905
1064,3905
1094,3905
1197,3905
1857,3905
2018,3905
2919,3905
3458,3905
4197,3905
5311,3905
7998,3905
9297,3905
654,3906
2414,3906
658,3907
1370,3907
1655,3907
3905,3907
4799,3907
6364,3907
6797,3907
7403,3907
10830,3907
658,3908
976,3908
2341,3908
6886,3908
8872,3908
11038,3908
658,3909
1433,3909
1526,3909
1790,3909
3833,3909
4101,3909
5297,3909
6631,3909
658,3910
10830,3910
10832,3910
658,3911
1643,3911
1932,3911
4718,3911
10830,3911
658,3912
658,3913
6422,3913
10830,3913
658,3914
658,3915
658,3916
661,3917
1988,3917
2191,3917
9058,3917
9563,3917
11248,3917
661,3918
1492,3918
2138,3918
2276,3918
3173,3918
3294,3918
3698,3918
4879,3918
7971,3918
8508,3918
8634,3918
9740,3918
10189,3918
661,3919
8278,3919
11300,3919
661,3920
1419,3920
2058,3920
3250,3920
3388,3920
3768,3920
4987,3920
7367,3920
7383,3920
7734,3920
9338,3920
9342,3920
9645,3920
10171,3920
10992,3920
11371,3920
661,3921
8278,3921
661,3922
8278,3922
10182,3922
661,3923
1032,3923
1106,3923
6374,3923
663,3924
792,3924
979,3924
1012,3924
1193,3924
1802,3924
1945,3924
3664,3924
5002,3924
5591,3924
5813,3924
5941,3924
5968,3924
9343,3924
10725,3924
10927,3924
11158,3924
663,3925
1939,3925
1945,3925
2625,3925
4758,3925
5344,3925
5826,3925
6535,3925
6536,3925
6589,3925
7399,3925
10523,3925
10540,3925
11032,3925
11129,3925
11206,3925
663,3926
663,3927
3246,3927
3269,3927
6852,3927
11221,3927
663,3928
8539,3928
664,3929
3010,3929
3011,3929
3862,3929
664,3930
3010,3930
3011,3930
10316,3930
664,3931
7849,3931
11316,3931
664,3932
664,3933
3056,3933
5084,3933
11507,3933
664,3934
1750,3934
2275,3934
2366,3934
7959,3934
7960,3934
10183,3934
665,3935
1580,3935
665,3936
1586,3936
5757,3936
6276,3936
665,3937
8757,3937
9574,3937
665,3938
1468,3938
1625,3938
2209,3938
8318,3938
665,3939
5272,3939
5638,3939
665,3940
4082,3940
6106,3940
6121,3940
6622,3940
9235,3940
665,3941
9520,3941
665,3942
665,3943
9510,3943
667,3944
1496,3944
1686,3944
3767,3944
4192,3944
7446,3944
7463,3944
7707,3944
10187,3944
11213,3944
667,3945
3162,3945
8276,3945
10430,3945
667,3946
7726,3946
10509,3946
667,3947
1748,3947
2252,3947
8276,3947
9091,3947
10205,3947
667,3948
9455,3948
667,3949
668,3950
1820,3950
668,3951
668,3952
2254,3952
4150,3952
5926,3952
5928,3952
6318,3952
6342,3952
668,3953
2383,3953
9476,3953
11159,3953
11323,3953
668,3954
6325,3954
668,3955
1947,3955
670,3956
3035,3956
11146,3956
670,3957
9471,3957
670,3958
670,3959
9948,3959
670,3960
7915,3960
672,3961
11041,3961
672,3962
710,3962
762,3962
2403,3962
3197,3962
4180,3962
4869,3962
5895,3962
6337,3962
6714,3962
672,3963
929,3963
4079,3963
4700,3963
6365,3963
6571,3963
8140,3963
8727,3963
672,3964
672,3965
1052,3965
1371,3965
2098,3965
673,3966
1496,3966
7209,3966
8708,3966
674,3967
675,3968
799,3968
800,3968
2203,3968
4033,3968
6515,3968
7245,3968
7505,3968
8601,3968
9069,3968
10492,3968
675,3969
3073,3969
3212,3969
3385,3969
5316,3969
10133,3969
675,3970
1335,3970
1957,3970
1967,3970
1971,3970
1978,3970
1998,3970
4046,3970
4682,3970
10767,3970
675,3971
675,3972
5717,3972
675,3973
675,3974
675,3975
676,3976
5706,3976
6988,3976
676,3977
1319,3977
1602,3977
1948,3977
5732,3977
6917,3977
7407,3977
10598,3977
11094,3977
11480,3977
676,3978
3399,3978
5296,3978
6067,3978
676,3979
9468,3979
10275,3979
676,3980
2210,3980
676,3981
676,3982
677,3983
1653,3983
2010,3983
2527,3983
3068,3983
5466,3983
7444,3983
7445,3983
8004,3983
8093,3983
10609,3983
677,3984
1631,3984
3247,3984
6541,3984
7533,3984
11135,3984
677,3985
1793,3985
1812,3985
1818,3985
2261,3985
2270,3985
4962,3985
5423,3985
7777,3985
8103,3985
677,3986
799,3986
815,3986
1639,3986
2690,3986
8326,3986
9917,3986
677,3987
1203,3987
2442,3987
677,3988
677,3989
1746,3989
1805,3989
2952,3989
3168,3989
3271,3989
3290,3989
3574,3989
3671,3989
4722,3989
6414,3989
7973,3989
10304,3989
10455,3989
10860,3989
11133,3989
11259,3989
11295,3989
680,3990
2166,3990
3884,3990
6417,3990
680,3991
908,3991
1803,3991
9647,3991
9651,3991
680,3992
1017,3992
1422,3992
3299,3992
3799,3992
4909,3992
4915,3992
9038,3992
9355,3992
680,3993
681,3994
780,3994
827,3994
1949,3994
2617,3994
2623,3994
3132,3994
5100,3994
8922,3994
8979,3994
9318,3994
9919,3994
9940,3994
10053,3994
10649,3994
681,3995
4741,3995
9455,3995
681,3996
809,3996
681,3997
681,3998
1946,3998
681,3999
682,4000
682,4001
2282,4001
3892,4001
682,4002
3850,4002
3859,4002
6146,4002
682,4003
1690,4003
3093,4003
3101,4003
3321,4003
3356,4003
3368,4003
5088,4003
9894,4003
10046,4003
682,4004
5757,4004
682,4005
684,4006
2199,4006
7380,4006
8626,4006
10103,4006
684,4007
975,4007
1418,4007
2690,4007
3206,4007
8626,4007
684,4008
684,4008
8757,4008
10545,4008
684,4009
8405,4009
8626,4009
10176,4009
684,4010
8626,4010
684,4011
8626,4011
684,4012
10189,4012
10199,4012
685,4013
8230,4013
8232,4013
685,4014
1845,4014
6223,4014
9349,4014
685,4015
8230,4015
11158,4015
685,4016
9617,4016
685,4017
1601,4017
3021,4017
3876,4017
4179,4017
4809,4017
5310,4017
5734,4017
7095,4017
685,4018
1079,4018
1128,4018
1604,4018
1958,4018
4962,4018
6618,4018
7309,4018
7996,4018
8105,4018
10241,4018
10561,4018
686,4019
993,4019
2061,4019
2219,4019
2706,4019
3217,4019
3887,4019
5319,4019
5506,4019
8605,4019
8863,4019
10727,4019
10735,4019
686,4020
1775,4020
686,4021
3250,4021
4917,4021
5319,4021
9338,4021
686,4022
1651,4022
1658,4022
3079,4022
4960,4022
5353,4022
9368,4022
687,4023
960,4023
1605,4023
1848,4023
2492,4023
3252,4023
4735,4023
5487,4023
7203,4023
8325,4023
8525,4023
8630,4023
9048,4023
9374,4023
9892,4023
687,4024
1665,4024
2295,4024
5640,4024
6141,4024
8201,4024
8736,4024
10057,4024
687,4025
7326,4025
687,4026
749,4026
1922,4026
2408,4026
5418,4026
6356,4026
6406,4026
687,4027
2091,4027
2349,4027
3280,4027
5419,4027
6698,4027
8630,4027
692,4028
896,4028
1501,4028
1533,4028
2454,4028
4022,4028
4026,4028
4066,4028
4709,4028
5102,4028
5132,4028
5895,4028
6246,4028
6353,4028
6400,4028
6502,4028
7193,4028
9236,4028
9295,4028
9368,4028
10734,4028
10812,4028
11033,4028
692,4029
944,4029
988,4029
1032,4029
1567,4029
1662,4029
2083,4029
2211,4029
3183,4029
3892,4029
4069,4029
4833,4029
4913,4029
6689,4029
7451,4029
7483,4029
10614,4029
692,4030
698,4030
1061,4030
1167,4030
1180,4030
2614,4030
3195,4030
3714,4030
4878,4030
5146,4030
5179,4030
7357,4030
7998,4030
8093,4030
8618,4030
8707,4030
9336,4030
10729,4030
10806,4030
694,4031
905,4031
1112,4031
1857,4031
2073,4031
2166,4031
2706,4031
4119,4031
4141,4031
4176,4031
4833,4031
6379,4031
6584,4031
6598,4031
7045,4031
7357,4031
8538,4031
9261,4031
9792,4031
11121,4031
694,4032
6955,4032
10834,4032
694,4033
3864,4033
3870,4033
7735,4033
694,4034
10802,4034
695,4035
2527,4035
7038,4035
695,4036
1333,4036
2247,4036
2305,4036
2425,4036
2614,4036
3504,4036
5152,4036
6035,4036
6324,4036
6538,4036
7217,4036
10031,4036
695,4037
696,4038
1578,4038
8204,4038
696,4039
6577,4039
696,4040
696,4041
696,4042
696,4043
696,4044
696,4045
696,4046
697,4047
762,4047
817,4047
2078,4047
8943,4047
697,4048
1630,4048
4750,4048
4757,4048
5344,4048
5917,4048
6319,4048
697,4049
697,4050
698,4051
2298,4051
6501,4051
698,4052
1832,4052
3840,4052
11459,4052
699,4053
703,4053
2045,4053
3764,4053
4189,4053
4202,4053
4651,4053
6658,4053
8614,4053
9966,4053
11374,4053
699,4054
1313,4054
4933,4054
699,4055
699,4056
703,4056
774,4056
1062,4056
4708,4056
4726,4056
5452,4056
5683,4056
7444,4056
9183,4056
9362,4056
699,4057
703,4057
4279,4057
6405,4057
6873,4057
9956,4057
699,4058
758,4058
851,4058
1084,4058
1168,4058
1201,4058
1473,4058
1485,4058
1661,4058
1831,4058
3402,4058
3852,4058
4719,4058
4743,4058
4764,4058
4935,4058
5046,4058
5909,4058
6730,4058
6834,4058
9786,4058
9980,4058
699,4059
703,4059
786,4059
7224,4059
700,4060
770,4060
1902,4060
1948,4060
1949,4060
2202,4060
3103,4060
3857,4060
9886,4060
9889,4060
9990,4060
10542,4060
700,4061
4750,4061
6035,4061
6075,4061
6697,4061
6730,4061
9223,4061
11023,4061
11488,4061
700,4062
2129,4062
3373,4062
6414,4062
6424,4062
10304,4062
701,4063
1155,4063
1157,4063
1158,4063
1396,4063
2705,4063
3248,4063
3600,4063
3789,4063
3829,4063
3847,4063
4987,4063
9352,4063
10299,4063
11481,4063
701,4064
768,4064
1925,4064
3883,4064
4832,4064
5160,4064
5958,4064
6273,4064
6658,4064
9892,4064
10019,4064
701,4065
6875,4065
701,4066
1362,4066
703,4067
2454,4067
6502,4067
703,4068
999,4068
2067,4068
4978,4068
5909,4068
7619,4068
703,4069
1341,4069
4747,4069
6705,4069
9295,4069
703,4070
2454,4070
4943,4070
704,4071
2208,4071
2618,4071
5156,4071
7311,4071
8325,4071
8831,4071
9049,4071
9644,4071
704,4072
5314,4072
6566,4072
7735,4072
9261,4072
704,4073
753,4073
4770,4073
5067,4073
6854,4073
704,4074
926,4074
1084,4074
1168,4074
1201,4074
2089,4074
3187,4074
3402,4074
3772,4074
5730,4074
6159,4074
6692,4074
6751,4074
10055,4074
11356,4074
705,4075
705,4076
1337,4076
2267,4076
3143,4076
3155,4076
3159,4076
10843,4076
705,4077
5318,4077
705,4078
709,4078
5137,4078
7640,4078
9015,4078
10562,4078
705,4079
8311,4079
8690,4079
10976,4079
11103,4079
705,4080
3244,4080
6487,4080
705,4081
705,4082
10302,4082
705,4083
8070,4083
706,4084
755,4084
757,4084
763,4084
3222,4084
7640,4084
8886,4084
706,4085
10534,4085
706,4086
2390,4086
2396,4086
3181,4086
5427,4086
8886,4086
11037,4086
706,4087
1477,4087
1481,4087
1503,4087
3833,4087
4048,4087
4202,4087
4662,4087
5154,4087
5314,4087
5411,4087
5752,4087
7402,4087
9858,4087
10814,4087
706,4088
706,4089
709,4089
706,4090
707,4091
710,4091
765,4091
1049,4091
1135,4091
1179,4091
1468,4091
1494,4091
1951,4091
2014,4091
3372,4091
3388,4091
4252,4091
4270,4091
4698,4091
4883,4091
5304,4091
5494,4091
5737,4091
6510,4091
6541,4091
6875,4091
7734,4091
8867,4091
8872,4091
9851,4091
11096,4091
11157,4091
11336,4091
707,4092
713,4092
1215,4092
5857,4092
6150,4092
6641,4092
6644,4092
6647,4092
6648,4092
10115,4092
10296,4092
707,4093
908,4093
5308,4093
6738,4093
10812,4093
707,4094
1341,4094
707,4095
708,4096
1105,4096
1567,4096
3458,4096
3792,4096
4731,4096
4790,4096
5175,4096
5476,4096
5499,4096
6302,4096
9482,4096
10041,4096
10814,4096
708,4097
708,4098
709,4099
728,4099
7640,4099
8079,4099
709,4100
10810,4100
709,4101
709,4102
709,4103
709,4104
710,4105
800,4105
802,4105
1189,4105
2422,4105
2433,4105
2918,4105
2925,4105
2927,4105
2931,4105
2938,4105
5689,4105
5694,4105
5702,4105
6850,4105
10814,4105
11210,4105
11216,4105
11221,4105
11374,4105
710,4106
2208,4106
9950,4106
710,4107
778,4107
1826,4107
3281,4107
4200,4107
4741,4107
4749,4107
5074,4107
7916,4107
10025,4107
710,4108
1131,4108
1698,4108
2618,4108
8979,4108
711,4109
9700,4109
711,4110
9915,4110
711,4111
2152,4111
2154,4111
2157,4111
2159,4111
3322,4111
3850,4111
3859,4111
5952,4111
6974,4111
7052,4111
7879,4111
8499,4111
9625,4111
11249,4111
711,4112
5164,4112
6727,4112
6900,4112
9290,4112
9437,4112
711,4113
821,4113
855,4113
1550,4113
712,4114
712,4115
712,4116
4891,4116
4937,4116
5634,4116
712,4117
9548,4117
712,4118
726,4118
730,4118
8684,4118
8711,4118
9464,4118
9871,4118
712,4119
4937,4119
6888,4119
6912,4119
9782,4119
712,4120
809,4120
6885,4120
9589,4120
10869,4120
712,4121
4259,4121
4298,4121
5498,4121
6205,4121
712,4122
3089,4122
3102,4122
9888,4122
713,4123
713,4124
763,4124
766,4124
713,4125
2176,4125
5656,4125
7332,4125
8064,4125
8069,4125
713,4126
9926,4126
713,4127
4929,4127
713,4128
2113,4128
3249,4128
5045,4128
5149,4128
6080,4128
6095,4128
6241,4128
8601,4128
8876,4128
10100,4128
11131,4128
713,4129
2113,4129
6380,4129
7910,4129
9744,4129
713,4130
8194,4130
713,4131
715,4132
728,4132
7095,4132
8418,4132
11224,4132
715,4133
715,4134
728,4134
4054,4134
715,4135
715,4136
8886,4136
10480,4136
11091,4136
715,4137
728,4137
715,4138
716,4139
819,4139
5244,4139
10038,4139
10628,4139
10717,4139
716,4140
4601,4140
4604,4140
4761,4140
7356,4140
8202,4140
8914,4140
716,4141
1002,4141
2786,4141
2796,4141
2995,4141
3059,4141
3169,4141
5021,4141
10934,4141
716,4142
6519,4142
10681,4142
716,4143
788,4143
3169,4143
5507,4143
9630,4143
716,4144
716,4145
716,4146
716,4147
5995,4147
10297,4147
717,4148
3504,4148
3797,4148
5053,4148
7037,4148
10853,4148
717,4149
5701,4149
11316,4149
717,4150
738,4150
739,4150
741,4150
5824,4150
6718,4150
6736,4150
9846,4150
11157,4150
717,4151
2355,4151
3705,4151
4875,4151
4932,4151
5941,4151
6066,4151
7796,4151
8192,4151
9045,4151
10029,4151
717,4152
1214,4152
1665,4152
1806,4152
2951,4152
5427,4152
7384,4152
7705,4152
7781,4152
718,4153
750,4153
1244,4153
1520,4153
2180,4153
2287,4153
2311,4153
2521,4153
2604,4153
3481,4153
4931,4153
4955,4153
6118,4153
6143,4153
6368,4153
6966,4153
8496,4153
8499,4153
8600,4153
8711,4153
718,4154
719,4154
784,4154
898,4154
4951,4154
6709,4154
8019,4154
718,4155
784,4155
1552,4155
1895,4155
1949,4155
1963,4155
2246,4155
2362,4155
4132,4155
4965,4155
6366,4155
6718,4155
6736,4155
7640,4155
8006,4155
8711,4155
8748,4155
8763,4155
8922,4155
9256,4155
9846,4155
9940,4155
10009,4155
10521,4155
10932,4155
718,4156
730,4156
1909,4156
718,4157
718,4158
718,4159
6721,4159
8010,4159
8016,4159
718,4160
718,4161
718,4162
719,4163
4951,4163
8014,4163
8015,4163
719,4164
719,4165
719,4166
719,4167
719,4168
4951,4168
719,4169
4951,4169
720,4170
2192,4170
5308,4170
5900,4170
9691,4170
11207,4170
11223,4170
720,4171
6066,4171
8704,4171
720,4172
1703,4172
1945,4172
5679,4172
8704,4172
720,4173
720,4174
720,4175
7423,4175
720,4176
2016,4176
7506,4176
10655,4176
11300,4176
721,4177
721,4178
2416,4178
4940,4178
5045,4178
6599,4178
8597,4178
9451,4178
9990,4178
10300,4178
721,4179
4662,4179
721,4180
1514,4180
2254,4180
5745,4180
5758,4180
6549,4180
6554,4180
7774,4180
11205,4180
721,4181
721,4182
8624,4182
9652,4182
721,4183
1441,4183
2203,4183
722,4184
6299,4184
9280,4184
9943,4184
10958,4184
722,4185
8044,4185
722,4186
9162,4186
9248,4186
722,4187
923,4187
9936,4187
722,4188
722,4189
6633,4189
10353,4189
722,4190
888,4190
2804,4190
5197,4190
5831,4190
5836,4190
9159,4190
9962,4190
722,4191
6204,4191
7123,4191
10317,4191
10326,4191
10340,4191
10348,4191
11001,4191
722,4192
7131,4192
722,4193
9442,4193
10944,4193
10953,4193
11155,4193
723,4194
1334,4194
3146,4194
5591,4194
6362,4194
6583,4194
6828,4194
9611,4194
10486,4194
11255,4194
723,4195
10830,4195
723,4196
1903,4196
6144,4196
9934,4196
9998,4196
723,4197
5630,4197
723,4198
723,4199
1918,4199
4165,4199
723,4200
1903,4200
724,4201
724,4202
724,4203
4000,4203
724,4204
5051,4204
8022,4204
8030,4204
8036,4204
8039,4204
9940,4204
724,4205
10062,4205
724,4206
724,4207
724,4208
1896,4208
724,4209
724,4210
10348,4210
725,4211
5192,4211
10224,4211
10848,4211
10991,4211
11310,4211
725,4212
6842,4212
10428,4212
725,4213
1514,4213
1738,4213
1786,4213
1925,4213
2621,4213
2713,4213
2719,4213
4032,4213
4703,4213
4909,4213
5009,4213
5613,4213
5918,4213
6102,4213
6316,4213
8729,4213
9569,4213
10581,4213
10722,4213
725,4214
1057,4214
1737,4214
2064,4214
3504,4214
3827,4214
4795,4214
5027,4214
5126,4214
5699,4214
7185,4214
7368,4214
7472,4214
8740,4214
725,4215
5423,4215
7314,4215
725,4216
749,4216
765,4216
977,4216
2346,4216
2605,4216
3774,4216
6650,4216
7340,4216
8974,4216
9984,4216
10560,4216
10874,4216
11029,4216
725,4217
4656,4217
6618,4217
11224,4217
725,4218
870,4218
11247,4218
726,4219
1989,4219
2095,4219
3323,4219
3330,4219
5018,4219
6106,4219
6368,4219
10036,4219
726,4220
1535,4220
6727,4220
10346,4220
726,4221
887,4221
726,4222
779,4222
3102,4222
4937,4222
6367,4222
6371,4222
6945,4222
9919,4222
726,4223
814,4223
888,4223
1465,4223
4282,4223
4283,4223
6144,4223
6724,4223
8640,4223
8724,4223
9481,4223
11288,4223
726,4224
730,4224
1404,4224
1909,4224
2360,4224
3089,4224
5831,4224
6127,4224
6385,4224
6736,4224
9996,4224
728,4225
728,4226
728,4227
4063,4227
730,4228
2587,4228
5103,4228
8037,4228
730,4229
3088,4229
730,4230
1242,4230
2337,4230
2347,4230
3111,4230
4941,4230
5111,4230
9528,4230
9898,4230
730,4231
3096,4231
8040,4231
10338,4231
730,4232
2504,4232
8120,4232
9248,4232
10336,4232
730,4233
1370,4233
6894,4233
11255,4233
731,4234
731,4235
731,4236
1362,4236
1515,4236
1922,4236
6364,4236
6580,4236
10528,4236
731,4237
731,4238
1137,4238
2454,4238
6735,4238
9365,4238
731,4239
1527,4239
731,4240
2349,4240
731,4241
1930,4241
732,4242
4278,4242
732,4243
5142,4243
9367,4243
732,4244
3159,4244
732,4245
732,4246
732,4247
732,4248
732,4249
734,4250
734,4251
734,4252
5848,4252
734,4253
734,4254
734,4255
735,4256
3759,4256
735,4257
735,4258
2192,4258
5604,4258
7195,4258
735,4259
735,4260
735,4261
735,4262
735,4263
4729,4263
735,4264
9917,4264
737,4265
740,4265
744,4265
745,4265
5103,4265
11252,4265
737,4266
737,4267
1929,4267
8922,4267
737,4268
1997,4268
737,4269
744,4269
1246,4269
1929,4269
6362,4269
737,4270
8667,4270
8725,4270
737,4271
737,4272
740,4272
6388,4272
10047,4272
737,4273
738,4274
1780,4274
4734,4274
5364,4274
9231,4274
9888,4274
10054,4274
738,4275
738,4276
738,4277
738,4278
739,4279
739,4280
739,4281
739,4282
739,4283
739,4284
739,4285
739,4286
739,4287
740,4288
744,4288
8026,4288
740,4289
740,4290
5103,4290
740,4291
745,4291
10047,4291
740,4292
6891,4292
7661,4292
740,4293
744,4293
745,4293
11252,4293
740,4294
740,4295
744,4295
9933,4295
741,4296
741,4297
741,4298
741,4299
741,4300
741,4301
741,4302
741,4303
741,4304
742,4305
742,4306
742,4307
742,4308
742,4309
742,4310
743,4311
743,4312
743,4313
743,4314
743,4315
743,4316
744,4317
744,4318
744,4319
744,4320
834,4320
744,4321
745,4322
8142,4322
745,4323
745,4324
745,4325
745,4326
745,4327
745,4328
2513,4328
747,4329
747,4330
747,4331
9559,4331
747,4332
6224,4332
9593,4332
10109,4332
747,4333
4887,4333
5153,4333
8223,4333
10167,4333
747,4334
9559,4334
747,4335
747,4336
747,4337
6195,4337
8843,4337
10512,4337
747,4338
749,4339
1482,4339
3742,4339
3831,4339
3849,4339
4777,4339
4817,4339
4829,4339
4974,4339
5215,4339
5585,4339
6036,4339
6186,4339
7985,4339
8321,4339
749,4340
2361,4340
2363,4340
2484,4340
2868,4340
4100,4340
5647,4340
6718,4340
8754,4340
8822,4340
9713,4340
9721,4340
9746,4340
10037,4340
10344,4340
10479,4340
749,4341
1542,4341
1902,4341
2341,4341
5632,4341
6539,4341
6736,4341
6854,4341
7324,4341
7326,4341
8231,4341
8343,4341
10054,4341
11105,4341
749,4342
802,4342
3813,4342
9858,4342
10810,4342
10861,4342
749,4343
750,4344
933,4344
2179,4344
2842,4344
2850,4344
2942,4344
4931,4344
6401,4344
8840,4344
9928,4344
9998,4344
10032,4344
10529,4344
750,4345
760,4345
812,4345
1895,4345
2046,4345
2843,4345
4999,4345
5100,4345
6387,4345
7380,4345
8757,4345
9236,4345
10025,4345
11376,4345
750,4346
1912,4346
4776,4346
8745,4346
8761,4346
9992,4346
10034,4346
10060,4346
750,4347
782,4347
812,4347
2500,4347
3329,4347
6266,4347
6390,4347
750,4348
1338,4348
9135,4348
9720,4348
750,4349
803,4349
2095,4349
2350,4349
5067,4349
8092,4349
9586,4349
9720,4349
750,4350
780,4350
855,4350
5838,4350
6300,4350
9210,4350
9262,4350
9999,4350
751,4351
3455,4351
3487,4351
6234,4351
10806,4351
751,4352
1069,4352
1115,4352
3119,4352
3699,4352
5170,4352
6889,4352
8535,4352
8710,4352
751,4353
3388,4353
751,4354
4856,4354
751,4355
8573,4355
751,4356
1907,4356
5165,4356
751,4357
1539,4357
753,4358
762,4358
2032,4358
3197,4358
6665,4358
7630,4358
8934,4358
9432,4358
753,4359
2346,4359
3806,4359
4674,4359
4926,4359
5123,4359
5316,4359
9455,4359
9795,4359
9955,4359
11203,4359
753,4360
899,4360
941,4360
978,4360
1115,4360
1194,4360
1356,4360
1497,4360
1905,4360
1907,4360
2183,4360
2262,4360
2523,4360
2975,4360
3834,4360
5086,4360
5316,4360
6603,4360
6867,4360
6883,4360
6916,4360
7629,4360
7776,4360
8190,4360
8877,4360
11209,4360
753,4361
3460,4361
6542,4361
6662,4361
7629,4361
8860,4361
10056,4361
753,4362
